"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",88369.433,"B","Break"
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",51637.941,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",52193.657,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",52327.603,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",52072.063,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",54635.751,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",52421.474,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",48819.831,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",50520.633,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",51729.079,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",53631.616,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",56107.758,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",58701.395,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",59166.518,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",60977.571,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",62921.728,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",65106.277,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",66636.843,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",69512.7,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",70628.773,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",69583.63,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",70834.038,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",76066.665,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",76001.061,,
"CHE","Switzerland","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",75988.817,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1990","1990","USD","US Dollar","6","Millions","2015","2015",82665.154,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1991","1991","USD","US Dollar","6","Millions","2015","2015",83470.835,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1992","1992","USD","US Dollar","6","Millions","2015","2015",83532.846,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1993","1993","USD","US Dollar","6","Millions","2015","2015",84191.599,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1994","1994","USD","US Dollar","6","Millions","2015","2015",85674.879,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1995","1995","USD","US Dollar","6","Millions","2015","2015",86825.979,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1996","1996","USD","US Dollar","6","Millions","2015","2015",86792.716,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1997","1997","USD","US Dollar","6","Millions","2015","2015",87017.858,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1998","1998","USD","US Dollar","6","Millions","2015","2015",89423.168,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","1999","1999","USD","US Dollar","6","Millions","2015","2015",90537.862,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2000","2000","USD","US Dollar","6","Millions","2015","2015",92696.044,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2001","2001","USD","US Dollar","6","Millions","2015","2015",95830.603,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2002","2002","USD","US Dollar","6","Millions","2015","2015",98068.593,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2003","2003","USD","US Dollar","6","Millions","2015","2015",99560.145,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2004","2004","USD","US Dollar","6","Millions","2015","2015",101621.86,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",102549.153,,
"CHE","Switzerland","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",103732.953,,
